"","UNIQUE_CARRIER_NAME","YEAR","MONTH","sum_seats","sum_passengers","sum_distance","sum_airtime","Date","log_passenger","log_seats","log_airtime","log_distance"
"3511","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",2016,11,956,252,47334,35640,2016-11-01,5.53338948872752,6.86380339145295,10.4812519395525,10.765005258563
"3512","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",2016,12,929,218,46748,31687,2016-12-01,5.3890717298165,6.8351845861473,10.3636933393018,10.7525481441137
"3513","Tradewind Aviation",2016,1,1232,572,16130,8016,2016-01-01,6.35088571671474,7.11720550316434,8.98931956604295,9.68849816547779
"3514","Tradewind Aviation",2016,2,1808,747,22046,11970,2016-02-01,6.61740297797448,7.50052948539529,9.39024233725137,10.000931817197
"3515","Tradewind Aviation",2016,3,1696,664,15270,10200,2016-03-01,6.49978704065585,7.43661726523423,9.23024103368252,9.63371088395318
"3516","Tradewind Aviation",2016,4,2032,863,30810,13278,2016-04-01,6.76157276880406,7.61726781362835,9.49393911899033,10.3356270480585
"3517","Tradewind Aviation",2016,5,4192,2072,33828,26899,2016-05-01,7.63675211243578,8.34117174717076,10.1998815655899,10.4290737017753
"3518","Tradewind Aviation",2016,6,5456,2924,31050,32130,2016-06-01,7.98104975966596,8.60465446718623,10.3775765751861,10.3433862929622
"3519","Tradewind Aviation",2016,7,8688,5174,41402,54414,2016-07-01,8.55159461813357,9.06981313683921,10.9043951301302,10.6311086209561
"3520","Tradewind Aviation",2016,8,8283,4972,38689,49716,2016-08-01,8.51177855871474,9.02208122251547,10.814102205912,10.5633364476946
"3521","Tradewind Aviation",2016,9,5808,3038,46017,36000,2016-09-01,8.01928379291679,8.66716371799253,10.4913019948302,10.7367879032795
"3522","Tradewind Aviation",2016,10,3808,1802,46309,25140,2016-10-01,7.49720722320332,8.2451219664786,10.1322552586006,10.7431131994748
"3523","Tradewind Aviation",2016,11,2680,1249,33373,17742,2016-11-01,7.13089883029635,7.89394513823596,9.78374635092358,10.4155324327068
"3524","Tradewind Aviation",2016,12,2152,977,26252,14586,2016-12-01,6.88550967003482,7.67461749736436,9.58788600008621,10.1755355472039
"3525","Trans Northern Airways d/b/a Air Unlimited Charter Services",2016,8,105,29,1380,1133,2016-08-01,3.40119738166216,4.66343909411207,7.0335064842877,7.23056315340929
"3526","Trans Northern Airways d/b/a Air Unlimited Charter Services",2016,9,111,43,3935,1631,2016-09-01,3.78418963391826,4.71849887129509,7.39756153552405,8.27792025817214
"3527","Trans Northern Airways d/b/a Air Unlimited Charter Services",2016,10,119,36,3087,1324,2016-10-01,3.61091791264422,4.78749174278205,7.18916773842032,8.03527891114467
"3528","Trans Northern Airways d/b/a Air Unlimited Charter Services",2016,11,104,42,1866,1655,2016-11-01,3.76120011569356,4.65396035015752,7.4121603349452,7.53208814354172
"3529","Trans Northern Airways d/b/a Air Unlimited Charter Services",2016,12,105,34,2136,1187,2016-12-01,3.55534806148941,4.66343909411207,7.08002649992259,7.66715825531915
"3530","Trans States Airlines",2016,1,298600,227822,160536,431588,2016-01-01,12.336324290658,12.6068635130434,12.9752290254797,11.9862797245794
"3531","Trans States Airlines",2016,2,308500,235223,143041,437719,2016-02-01,12.3682935306171,12.6394803638134,12.9893347155324,11.8708935724125
"3532","Trans States Airlines",2016,3,342500,269923,174420,513525,2016-03-01,12.5058957168757,12.7440298563882,13.1490559399803,12.069227196052
"3533","Trans States Airlines",2016,4,336700,270421,157533,489777,2016-04-01,12.5077389807881,12.7269505751477,13.1017075061991,11.9673965869665
"3534","Trans States Airlines",2016,5,325250,271937,151992,502066,2016-05-01,12.5133293781191,12.6923524709281,13.1264888559035,11.9315897461364
"3535","Trans States Airlines",2016,6,323700,274113,160859,472127,2016-06-01,12.5212993572361,12.6875755291898,13.065005414244,11.9882897004581
"3536","Trans States Airlines",2016,7,315850,265547,142042,443516,2016-07-01,12.4895508942839,12.6630258623817,13.0024914114515,11.863885107645
"3537","Trans States Airlines",2016,8,313250,250382,144548,441693,2016-08-01,12.4307470245296,12.6547600650916,12.9983726136119,11.8813738293991
"3538","Trans States Airlines",2016,9,311800,251203,125430,443172,2016-09-01,12.4340206370163,12.6501204427848,13.0017154919819,11.7395110855613
"3539","Trans States Airlines",2016,10,312400,254476,125877,449093,2016-10-01,12.4469657376079,12.6520428979669,13.0149874989331,11.7430684629047
"3540","Trans States Airlines",2016,11,312000,246967,129955,460299,2016-11-01,12.4170140525613,12.6507616719147,13.0396337298053,11.7749512106082
"3541","Trans States Airlines",2016,12,298800,237033,120386,456679,2016-12-01,12.3759588697435,12.6075330789554,13.0317382057903,11.6984668326054
"3542","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,1,1116,841,213,0,2016-01-01,6.73578001424233,7.0184017990692,0,5.36597601502185
"3543","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,2,1116,925,213,0,2016-02-01,6.83087423464618,7.0184017990692,0,5.36597601502185
"3544","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,3,1116,875,213,0,2016-03-01,6.77536609093639,7.0184017990692,0,5.36597601502185
"3545","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,4,1116,744,213,0,2016-04-01,6.61338421837956,7.0184017990692,0,5.36597601502185
"3546","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,5,1395,1054,213,0,2016-05-01,6.96129604591017,7.24136628332232,0,5.36597601502185
"3547","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,6,1116,882,213,0,2016-06-01,6.78332520060396,7.0184017990692,0,5.36597601502185
"3548","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,7,1116,544,213,0,2016-07-01,6.30078579466324,7.0184017990692,0,5.36597601502185
"3549","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,8,1116,798,213,0,2016-08-01,6.68336094576627,7.0184017990692,0,5.36597601502185
"3550","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,9,936,801,213,0,2016-09-01,6.68710860786651,6.84268328223842,0,5.36597601502185
"3551","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,10,1026,850,213,0,2016-10-01,6.74641212857337,6.93439720992856,0,5.36597601502185
"3552","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,11,1395,871,213,0,2016-11-01,6.77078942390898,7.24136628332232,0,5.36597601502185
"3553","TUI Airlines Belgium N.V. d/b/a Jetairfly",2016,12,1116,735,213,0,2016-12-01,6.60123011872888,7.0184017990692,0,5.36597601502185
"3554","Tyrolean Jet Service",2016,5,19,7,1201,0,2016-05-01,2.07944154167984,2.99573227355399,0,7.09174211509515
"3555","Tyrolean Jet Service",2016,9,19,2,35,0,2016-09-01,1.09861228866811,2.99573227355399,0,3.58351893845611
"3556","Tyrolean Jet Service",2016,12,13,2,963,0,2016-12-01,1.09861228866811,2.63905732961526,0,6.87109129461055
"3557","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,1,7920,3867,4314,15840,2016-01-01,8.26049285657318,8.97727273946428,9.67035679468885,8.36985260351753
"3558","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,2,8310,4466,4314,16500,2016-02-01,8.40447232135212,9.02533521755303,9.7111762641128,8.36985260351753
"3559","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,3,9120,4775,4314,17850,2016-03-01,8.47135865507244,9.11833472618016,9.78981480804755,8.36985260351753
"3560","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,4,8280,5230,4314,15912,2016-04-01,8.56235774337061,9.0217190130337,9.67489166421018,8.36985260351753
"3561","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,5,8340,4897,4314,15876,2016-05-01,8.49658223751211,9.02893839224161,9.67262680007751,8.36985260351753
"3562","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,6,7920,4953,3816,14550,2016-06-01,8.5079506100493,8.97727273946428,9.58541499876028,8.24722005274523
"3563","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,7,6540,4465,3272,11736,2016-07-01,8.4042484324001,8.78584533796121,9.37050152410012,8.09346227450118
"3564","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,8,8220,5397,3816,15114,2016-08-01,8.59378379357795,9.01444713515213,9.62344290721356,8.24722005274523
"3565","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,9,7620,5397,3816,14052,2016-09-01,8.59378379357795,8.93866287366612,9.55059117510075,8.24722005274523
"3566","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,10,7620,4663,3816,14256,2016-10-01,8.44762872803033,8.93866287366612,9.56500329315396,8.24722005274523
"3567","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,11,7140,4650,3816,13446,2016-11-01,8.4448375292241,8.87360810154911,9.50651131182387,8.24722005274523
"3568","Ultimate JetCharters LLC dba Ultimate Air Shuttle",2016,12,6120,3879,3816,11736,2016-12-01,8.26359043261732,8.71948076085107,9.37050152410012,8.24722005274523
"3569","United Air Lines Inc.",2016,1,6170513,5089272,2564476,6206084,2016-01-01,15.442645549249,15.6352926987327,15.6410408203195,14.7572651171614
"3570","United Air Lines Inc.",2016,2,6179908,4996349,2391466,6167015,2016-02-01,15.4242182038186,15.6368141044064,15.6347256484246,14.6874175431363
"3571","United Air Lines Inc.",2016,3,7058047,5950901,2663766,7208084,2016-03-01,15.5990533626709,15.7696790839877,15.7907138706536,14.7952518443549
"3572","United Air Lines Inc.",2016,4,6905536,5766461,2587336,6903104,2016-04-01,15.5675692788406,15.7478341115337,15.7474818683479,14.7661397194024
"3573","United Air Lines Inc.",2016,5,7393633,6346011,2553367,7371343,2016-05-01,15.6633371420784,15.8161299176593,15.8131106084624,14.75292382998
"3574","United Air Lines Inc.",2016,6,7501802,6652487,2744511,7505176,2016-06-01,15.7105014779992,15.8306539496151,15.8311036070487,14.8251138393436
"3575","United Air Lines Inc.",2016,7,7744912,6831523,2631131,7803334,2016-07-01,15.7370583398922,15.8625467987164,15.8700617643829,14.7829247298015
"3576","United Air Lines Inc.",2016,8,8045336,6857731,2616288,7887294,2016-08-01,15.7408873327929,15.9006032269036,15.8807637950026,14.7772674594635
"3577","United Air Lines Inc.",2016,9,7626567,6395113,2448777,7188129,2016-09-01,15.6710448192631,15.8471484986611,15.7879416124204,14.7110996825808
"3578","United Air Lines Inc.",2016,10,8086453,6848678,2428910,7482881,2016-10-01,15.7395663449258,15.9057008740326,15.8281285698616,14.7029535667202
"3579","United Air Lines Inc.",2016,11,7509531,6348357,2404151,6927096,2016-11-01,15.6637067547534,15.8316837048878,15.7509513800827,14.6927078005918
"3580","United Air Lines Inc.",2016,12,7457313,6284765,2680020,7323510,2016-12-01,15.6536391678098,15.8247058537258,15.8066004157534,14.8013351882772
"3581","United Parcel Service",2016,1,0,0,560901,1018230,2016-01-01,0,0,13.8335773658718,13.2373014811881
"3582","United Parcel Service",2016,2,0,0,534852,977850,2016-02-01,0,0,13.793112585672,13.1897472217678
"3583","United Parcel Service",2016,3,0,0,511661,1109178,2016-03-01,0,0,13.9191306599805,13.1454195297726
"3584","United Parcel Service",2016,4,0,0,488085,1001606,2016-04-01,0,0,13.8171162681214,13.0982468988169
"3585","United Parcel Service",2016,5,0,0,547557,988927,2016-05-01,0,0,13.8043768071458,13.213223671135
"3586","United Parcel Service",2016,6,0,0,550815,1067993,2016-06-01,0,0,13.881292680509,13.2191560940712
"3587","United Parcel Service",2016,7,0,0,564115,1010035,2016-07-01,0,0,13.8254965317466,13.2430151830911
"3588","United Parcel Service",2016,8,0,0,505763,1074389,2016-08-01,0,0,13.8872636166274,13.1338254363078
"3589","United Parcel Service",2016,9,0,0,569251,1065951,2016-09-01,0,0,13.8793788545515,13.2520784973146
"3590","United Parcel Service",2016,10,0,0,525449,1051432,2016-10-01,0,0,13.8656645535974,13.1720103172937
"3591","United Parcel Service",2016,11,0,0,773155,1210506,2016-11-01,0,0,14.0065498380779,13.5582361183339
"3592","United Parcel Service",2016,12,0,0,1062528,1712357,2016-12-01,0,0,14.3533819259725,13.8761624735259
"3593","USA Jet Airlines Inc.",2016,1,0,0,62243,12415,2016-01-01,0,0,9.426741242423,11.0388174241394
"3594","USA Jet Airlines Inc.",2016,2,0,0,34913,7669,2016-02-01,0,0,8.9450718943613,10.4606431738847
"3595","USA Jet Airlines Inc.",2016,3,0,0,120164,31577,2016-03-01,0,0,10.3602159545818,11.6966210773173
"3596","USA Jet Airlines Inc.",2016,4,0,0,104976,25081,2016-04-01,0,0,10.129905736384,11.5614965575262
"3597","USA Jet Airlines Inc.",2016,5,0,0,105566,28187,2016-05-01,0,0,10.2466516344469,11.567101101416
"3598","USA Jet Airlines Inc.",2016,6,0,0,77260,14448,2016-06-01,0,0,9.57838048699361,11.2549445794448
"3599","USA Jet Airlines Inc.",2016,7,0,0,81649,15943,2016-07-01,0,0,9.67683786189263,11.3101970983986
"3600","USA Jet Airlines Inc.",2016,8,0,0,66292,16838,2016-08-01,0,0,9.73145290361031,11.1018395899061
"3601","USA Jet Airlines Inc.",2016,9,0,0,133657,30083,2016-09-01,0,0,10.3117487479463,11.8030395776133
"3602","USA Jet Airlines Inc.",2016,10,0,0,133011,28867,2016-10-01,0,0,10.2704889941922,11.7981946286977
"3603","USA Jet Airlines Inc.",2016,11,0,0,106392,20957,2016-11-01,0,0,9.95027571403489,11.5748950642518
"3604","USA Jet Airlines Inc.",2016,12,0,0,127839,32548,2016-12-01,0,0,10.3905019251986,11.7585347610001
"3605","Venture Travel LLC d/b/a Taquan Air Service",2016,1,1758,215,2749,6469,2016-01-01,5.37527840768417,7.47250074473756,8.77493138749495,7.91935619066062
"3606","Venture Travel LLC d/b/a Taquan Air Service",2016,2,1608,184,2951,5532,2016-02-01,5.22035582507832,7.38336814699238,8.61848544289811,7.99023818572036
"3607","Venture Travel LLC d/b/a Taquan Air Service",2016,3,2460,297,3284,11586,2016-03-01,5.6970934865054,7.80832305039106,9.35763905899706,8.09712193091871
"3608","Venture Travel LLC d/b/a Taquan Air Service",2016,4,2520,323,2427,10718,2016-04-01,5.78074351579233,7.83241092718792,9.27977314669152,7.79482315217939
"3609","Venture Travel LLC d/b/a Taquan Air Service",2016,5,7970,4628,4844,50371,2016-05-01,8.44009614103127,8.98356523442792,10.8271907441257,8.48570252432487
"3610","Venture Travel LLC d/b/a Taquan Air Service",2016,6,13851,9179,6101,86782,2016-06-01,9.12478248361454,9.53618490552231,11.3711660289323,8.71637186527662
"3611","Venture Travel LLC d/b/a Taquan Air Service",2016,7,15812,10463,6520,90781,2016-07-01,9.25569607369698,9.66858766552332,11.4162163070522,8.7827830173932
"3612","Venture Travel LLC d/b/a Taquan Air Service",2016,8,19159,12999,6536,89649,2016-08-01,9.47270463644367,9.86058005152485,11.4036684790333,8.78523362361273
"3613","Venture Travel LLC d/b/a Taquan Air Service",2016,9,8522,5081,4832,43593,2016-09-01,8.53346016388011,9.0505236705223,10.6826748051885,8.48322267184508
"3614","Venture Travel LLC d/b/a Taquan Air Service",2016,10,2648,366,4103,11210,2016-10-01,5.90536184805457,7.88193748927207,9.32465071815359,8.31971738685061
"3615","Venture Travel LLC d/b/a Taquan Air Service",2016,11,1681,160,4109,6783,2016-11-01,5.08140436498446,7.42773884053289,8.82232217747174,8.32117830749028
"3616","Venture Travel LLC d/b/a Taquan Air Service",2016,12,2378,281,4255,8504,2016-12-01,5.64190707093811,7.77443551030296,9.04840950482996,8.35608503102148
"3617","Via Airlines d/b/a Charter Air Transport",2016,1,14698,7016,94534,26157,2016-01-01,8.85609105525229,9.59553474324199,10.1719103500491,11.456725415282
"3618","Via Airlines d/b/a Charter Air Transport",2016,2,10830,6563,81221,23824,2016-02-01,8.78935545220998,9.29016767183574,10.0784907285224,11.3049414254138
"3619","Via Airlines d/b/a Charter Air Transport",2016,3,10530,6109,83590,22674,2016-03-01,8.71768205216564,9.2620785673806,10.0290182749833,11.3336911377751
"3620","Via Airlines d/b/a Charter Air Transport",2016,4,12027,7087,82772,24198,2016-04-01,8.86615849228492,9.39499254410842,10.0940665889769,11.3238572002389
"3621","Via Airlines d/b/a Charter Air Transport",2016,5,13443,8084,91482,28524,2016-05-01,8.99776577201121,9.506288188845,10.2585361747303,11.4239084416523
"3622","Via Airlines d/b/a Charter Air Transport",2016,6,6302,2316,15797,13536,2016-06-01,7.74802852443238,8.74878098951311,9.51318195618579,9.66763862872437
"3623","Via Airlines d/b/a Charter Air Transport",2016,7,6544,2753,17838,13776,2016-07-01,7.9208096792886,8.786456678344,9.5307558140446,9.78914235075127
"3624","Via Airlines d/b/a Charter Air Transport",2016,8,6753,2994,11700,14946,2016-08-01,8.00469951054955,8.81789020094551,9.61226588978581,9.36742958721896
"3625","Via Airlines d/b/a Charter Air Transport",2016,9,6384,2739,21210,14046,2016-09-01,7.91571319938212,8.76170676846664,9.55016412883091,9.96227519401922
"3626","Via Airlines d/b/a Charter Air Transport",2016,10,15074,5715,14946,23190,2016-10-01,8.65102453904976,9.62079302159539,10.0515195513552,9.61226588978581
"3627","Via Airlines d/b/a Charter Air Transport",2016,11,10876,4226,29156,14718,2016-11-01,8.34924780056679,9.29440574709385,9.59689445519259,10.2804503001716
"3628","Via Airlines d/b/a Charter Air Transport",2016,12,23308,6240,22181,22042,2016-12-01,8.73889570493404,10.0565948310667,10.0007503701563,10.0070364281647
"3629","Vieques Air Link Inc.",2016,1,12618,7884,440,21522,2016-01-01,8.97271749939714,9.44295889365291,9.97687740976418,6.08904487544685
"3630","Vieques Air Link Inc.",2016,2,12024,7545,440,20706,2016-02-01,8.92877290052426,9.39474309497396,9.93822708634002,6.08904487544685
"3631","Vieques Air Link Inc.",2016,3,13662,8946,440,22722,2016-03-01,9.0990735595476,9.52244672833849,10.0311329063718,6.08904487544685
"3632","Vieques Air Link Inc.",2016,4,12096,7415,440,22722,2016-04-01,8.91139510724569,9.40071276695985,10.0311329063718,6.08904487544685
"3633","Vieques Air Link Inc.",2016,5,11682,6481,440,19974,2016-05-01,8.77678438370149,9.36589007271715,9.90223677063448,6.08904487544685
"3634","Vieques Air Link Inc.",2016,6,11358,6535,440,18924,2016-06-01,8.78508063653984,9.33776566023142,9.84823907830565,6.08904487544685
"3635","Vieques Air Link Inc.",2016,7,12258,7663,440,19512,2016-07-01,8.9442893196507,9.41401564009499,9.878836189095,6.08904487544685
"3636","Vieques Air Link Inc.",2016,8,10296,5706,440,16644,2016-08-01,8.64944877053671,9.23960786965675,9.71986515000913,6.08904487544685
"3637","Vieques Air Link Inc.",2016,9,9324,4269,440,14874,2016-09-01,8.35936910622267,9.14045424451202,9.60743723041383,6.08904487544685
"3638","Vieques Air Link Inc.",2016,10,8991,4608,440,14082,2016-10-01,8.43576619272051,9.10409057213347,9.55272367519805,6.08904487544685
"3639","Vieques Air Link Inc.",2016,11,9990,5607,440,16272,2016-11-01,8.63194942871443,9.20943996673302,9.69726257166061,6.08904487544685
"3640","Vieques Air Link Inc.",2016,12,12609,7475,440,21618,2016-12-01,8.91945316857545,9.44224542895897,9.98132783665447,6.08904487544685
"3641","Virgin America",2016,1,742480,548558,148804,958069,2016-01-01,13.2150501190019,13.517752560106,13.7726761231771,11.9103920029671
"3642","Virgin America",2016,2,696959,537263,155857,904272,2016-02-01,13.1942448727972,13.4544832992867,13.7148865849346,11.9567006152865
"3643","Virgin America",2016,3,790953,650058,155215,1049510,2016-03-01,13.3848184069833,13.5809950908236,13.8638348993694,11.9525729742011
"3644","Virgin America",2016,4,798167,644023,158222,1039724,2016-04-01,13.3754912714728,13.5900743805902,13.8544668130747,11.9717607093361
